contract_id,vendor_id,contract_value,currency,start_date,end_date,contract_type,status,created_by_employee_id
CON-000240,VND-00266,1303087.94,CAD,2021-12-02,2023-11-23,PURCHASE_ORDER,EXPIRED,EMP-39407
CON-000241,VND-01753,49245.35,SGD,2023-04-08,2025-09-24,PURCHASE_ORDER,ACTIVE,EMP-19848
CON-000242,VND-01639,376306.64,USD,2022-03-31,2024-02-16,MASTER_SERVICE,EXPIRED,EMP-18044
CON-000243,VND-03406,410926.21,USD,2022-03-01,2023-06-13,MASTER_SERVICE,EXPIRED,EMP-41735
CON-000244,VND-01177,249483.22,USD,2018-08-24,2019-07-11,FRAMEWORK,ACTIVE,EMP-52124
CON-000245,VND-02632,16664.82,CAD,2018-08-25,2020-02-06,MASTER_SERVICE,ACTIVE,EMP-29898
CON-000246,VND-00299,739123.84,USD,2020-05-05,2022-06-05,RETAINER,EXPIRED,EMP-46110
CON-000247,VND-04264,18029.72,USD,2023-05-14,2024-03-27,TIME_AND_MATERIAL,EXPIRED,EMP-55562
CON-000248,VND-01657,172942.31,USD,2021-03-01,2022-05-09,SLA,EXPIRED,EMP-70722
CON-000249,VND-00246,284843.11,INR,2018-11-22,2020-03-14,TIME_AND_MATERIAL,EXPIRED,EMP-10222
CON-000250,VND-01852,1399132.38,EUR,2023-07-08,2025-12-12,MASTER_SERVICE,ACTIVE,EMP-42521
CON-000251,VND-04640,697358.12,USD,2022-08-18,2024-01-01,RETAINER,EXPIRED,EMP-32075
CON-000252,VND-04195,10495.45,GBP,2023-07-27,2026-01-01,TIME_AND_MATERIAL,ACTIVE,EMP-12168
CON-000253,VND-01285,347521.99,USD,2021-10-11,2022-09-14,PURCHASE_ORDER,EXPIRED,EMP-30785
CON-000254,VND-00035,5000.0,USD,2019-06-06,2020-08-14,PURCHASE_ORDER,EXPIRED,EMP-353
CON-000255,VND-03050,40762.88,USD,2023-04-02,2025-01-03,FIXED_PRICE,ACTIVE,EMP-6821
CON-000256,VND-02945,31394.59,USD,2022-02-20,2024-02-01,MASTER_SERVICE,EXPIRED,EMP-68243
CON-000257,VND-04232,472873.85,USD,2019-11-11,2022-07-08,SLA,TERMINATED,EMP-59166
CON-000258,VND-00569,150083.13,USD,2022-07-07,2024-03-19,FIXED_PRICE,EXPIRED,EMP-30263
CON-000259,VND-01782,29824.08,EUR,2019-06-05,2021-04-14,TIME_AND_MATERIAL,EXPIRED,EMP-36637
CON-000260,VND-00276,6861.55,EUR,2022-04-13,2025-01-05,TIME_AND_MATERIAL,EXPIRED,EMP-25888
CON-000261,VND-03203,3631210.32,USD,2021-08-15,2024-06-09,TIME_AND_MATERIAL,TERMINATED,EMP-50824
CON-000262,VND-02482,7012.48,USD,2018-03-02,2019-01-24,PURCHASE_ORDER,ACTIVE,EMP-49307
CON-000263,VND-02057,891513.81,USD,2022-05-29,2023-06-08,TIME_AND_MATERIAL,EXPIRED,EMP-55638
CON-000264,VND-03785,7110.76,EUR,2021-05-14,2022-11-20,MASTER_SERVICE,TERMINATED,EMP-28089
CON-000265,VND-00259,754049.96,USD,2019-09-17,2021-04-08,RETAINER,EXPIRED,EMP-3755
CON-000266,VND-00996,274708.27,USD,2020-10-15,2023-02-27,TIME_AND_MATERIAL,EXPIRED,EMP-31347
CON-000267,VND-02161,36819.6,USD,2019-01-14,2021-12-23,FIXED_PRICE,TERMINATED,EMP-49475
CON-000268,VND-04753,728200.08,USD,2019-05-28,2021-12-14,SLA,TERMINATED,EMP-67148
CON-000269,VND-02489,49678.56,USD,2023-06-15,2025-02-03,RETAINER,EXPIRED,EMP-18287
CON-000270,VND-00520,133298.79,EUR,2020-06-21,2021-09-12,MASTER_SERVICE,EXPIRED,EMP-22255
CON-000271,VND-00850,194940.18,SGD,2019-03-01,2020-07-12,MASTER_SERVICE,ACTIVE,EMP-68328
CON-000272,VND-01897,227759.51,USD,2021-07-13,2023-10-22,PURCHASE_ORDER,TERMINATED,EMP-54529
CON-000273,VND-02555,17121.12,USD,2018-06-07,2020-05-01,FIXED_PRICE,EXPIRED,EMP-61430
CON-000274,VND-03166,29970.83,USD,2019-02-14,2020-06-11,FIXED_PRICE,EXPIRED,EMP-37085
CON-000275,VND-00567,918779.33,USD,2020-03-21,2021-01-02,MASTER_SERVICE,TERMINATED,EMP-50071
CON-000276,VND-02579,1188716.71,INR,2019-05-28,2022-01-14,FIXED_PRICE,EXPIRED,EMP-59427
CON-000277,VND-02202,1785718.15,GBP,2018-08-12,2020-05-18,SLA,EXPIRED,EMP-RM066
CON-000278,VND-02176,26835.31,INR,2023-11-22,2025-08-23,FRAMEWORK,SUSPENDED,EMP-50032
CON-000279,VND-00873,10333.85,USD,2020-07-25,2022-02-27,RETAINER,ACTIVE,EMP-73740
CON-000280,VND-01523,221423.15,USD,2022-07-15,2023-11-14,SLA,TERMINATED,MGR-6.0
CON-000281,VND-01375,5000.0,EUR,2023-01-21,2024-07-13,FIXED_PRICE,EXPIRED,EMP-20518
CON-000282,VND-00373,624307.26,USD,2023-06-26,2025-02-01,FRAMEWORK,EXPIRED,EMP-4738
CON-000283,VND-00220,66440.69,USD,2022-07-22,2024-11-07,TIME_AND_MATERIAL,EXPIRED,EMP-66660
CON-000284,VND-02639,640272.03,USD,2022-06-11,2023-01-15,PURCHASE_ORDER,EXPIRED,EMP-2455
CON-000285,VND-03612,48423.23,GBP,2023-11-05,2025-06-16,FRAMEWORK,ACTIVE,EMP-29063
CON-000286,VND-04784,216707.16,GBP,2023-10-27,2025-12-20,SLA,ACTIVE,EMP-22638
CON-000287,VND-00100,515606.44,GBP,2020-10-06,2022-05-24,RETAINER,EXPIRED,EMP-8801
CON-000288,VND-03839,749965.07,INR,2018-10-22,2020-07-18,MASTER_SERVICE,ACTIVE,EMP-21778
CON-000289,VND-03937,151367.92,GBP,2021-06-23,2023-08-21,FRAMEWORK,EXPIRED,EMP-34036
CON-000290,VND-04324,938253.45,USD,2019-03-30,2022-03-20,MASTER_SERVICE,EXPIRED,EMP-14795
CON-000291,VND-00300,301445.43,USD,2018-04-07,2019-03-27,FRAMEWORK,EXPIRED,EMP-55290
CON-000292,VND-02922,18519.96,USD,2022-09-29,2024-06-28,FRAMEWORK,EXPIRED,EMP-59354
CON-000293,VND-04626,46194.67,USD,2022-07-26,2025-01-09,RETAINER,EXPIRED,EMP-29347
CON-000294,VND-04650,783089.39,GBP,2023-05-21,2026-01-19,MASTER_SERVICE,ACTIVE,EMP-42292
CON-000295,VND-01998,6183.93,USD,2018-08-15,2019-12-26,MASTER_SERVICE,EXPIRED,EMP-38506
CON-000296,VND-03152,13832.37,AUD,2022-07-14,2024-01-01,RETAINER,EXPIRED,EMP-56665
CON-000297,VND-03913,7095.71,USD,2023-02-13,2024-04-09,RETAINER,EXPIRED,EMP-29635
CON-000298,VND-03503,8245510.55,USD,2019-09-26,2020-12-28,RETAINER,EXPIRED,EMP-22297
CON-000299,VND-04589,56934.68,INR,2021-11-30,2024-10-11,SLA,TERMINATED,EMP-35514
CON-000300,VND-01257,18651.46,USD,2023-05-17,2025-09-17,SLA,ACTIVE,EMP-18431
CON-000301,VND-00641,10376.98,INR,2021-01-25,2023-03-06,PURCHASE_ORDER,EXPIRED,EMP-7552
CON-000302,VND-03200,125978.08,USD,2018-05-17,2020-01-27,FIXED_PRICE,EXPIRED,EMP-27609
CON-000303,VND-03914,5000.0,AUD,2020-07-26,2023-05-16,SLA,EXPIRED,EMP-9512
CON-000304,VND-00995,185655.9,EUR,2019-07-13,2020-12-21,FIXED_PRICE,EXPIRED,EMP-24658
CON-000305,VND-01540,188298.36,EUR,2020-12-13,2022-07-18,FRAMEWORK,EXPIRED,EMP-37325
CON-000306,VND-04883,662592.05,INR,2018-03-05,2018-12-14,FIXED_PRICE,EXPIRED,EMP-36284
CON-000307,VND-02685,698204.06,USD,2023-06-14,2023-12-16,FRAMEWORK,EXPIRED,EMP-44001
CON-000308,VND-01084,644265.91,USD,2019-02-10,2021-08-19,FIXED_PRICE,EXPIRED,EMP-52879
CON-000309,VND-02967,51189.35,USD,2019-06-01,2021-08-07,FRAMEWORK,EXPIRED,EMP-28466
CON-000310,VND-01423,1094886.11,SGD,2018-08-08,2019-02-11,FIXED_PRICE,EXPIRED,EMP-56272
CON-000311,VND-00454,39913.91,GBP,2021-08-31,2023-05-07,MASTER_SERVICE,EXPIRED,EMP-73863
CON-000312,VND-01578,31096.01,INR,2020-11-22,2023-08-05,TIME_AND_MATERIAL,EXPIRED,EMP-46421
CON-000313,VND-04213,26583.7,EUR,2019-07-25,2020-04-19,MASTER_SERVICE,EXPIRED,EMP-60637
CON-000314,VND-01147,29921.48,EUR,2020-03-02,2022-02-23,RETAINER,EXPIRED,EMP-48671
CON-000315,VND-00420,7842.44,USD,2022-07-17,2024-05-16,SLA,EXPIRED,EMP-19581
CON-000316,VND-00503,191305.15,INR,2020-12-10,2022-12-01,FRAMEWORK,EXPIRED,EMP-CORP-00049
CON-000317,VND-02008,67278.22,AUD,2022-08-18,2025-07-09,RETAINER,ACTIVE,EMP-23605
CON-000318,VND-03433,346533.26,EUR,2019-07-22,2020-05-26,MASTER_SERVICE,EXPIRED,EMP-42368
CON-000319,VND-01116,115317.88,USD,2018-03-27,2019-11-17,PURCHASE_ORDER,EXPIRED,EMP-51926
CON-000320,VND-00996,268025.78,USD,2022-04-24,2022-12-24,FIXED_PRICE,EXPIRED,EMP-32168
CON-000321,VND-01275,287470.51,INR,2022-08-21,2023-11-12,PURCHASE_ORDER,EXPIRED,EMP-22598
CON-000322,VND-01956,37648.22,USD,2023-09-07,2024-09-14,FIXED_PRICE,EXPIRED,EMP-24715
CON-000323,VND-03391,21703.58,USD,2023-03-10,2024-11-23,SLA,TERMINATED,EMP-68229
CON-000324,VND-04731,91046.27,USD,2018-10-05,2021-04-02,RETAINER,EXPIRED,EMP-21709
CON-000325,VND-01147,58617.51,GBP,2023-12-26,2024-11-22,SLA,EXPIRED,EMP-13665
CON-000326,VND-00834,417125.67,INR,2022-04-08,2025-04-01,PURCHASE_ORDER,EXPIRED,EMP-70125
CON-000327,VND-04651,8928.14,CAD,2019-11-09,2020-11-13,FRAMEWORK,TERMINATED,EMP-4106
CON-000328,VND-02108,3578810.24,CAD,2021-05-19,2023-10-16,FRAMEWORK,EXPIRED,EMP-53907
CON-000329,VND-03517,5000.0,USD,2022-11-17,2024-10-16,SLA,ACTIVE,EMP-CORP-00558
CON-000330,VND-02533,237267.27,AUD,2020-06-30,2021-08-10,SLA,EXPIRED,EMP-27928
CON-000331,VND-04258,741999.3,USD,2021-08-05,2023-08-30,MASTER_SERVICE,EXPIRED,EMP-62299
CON-000332,VND-02849,3976079.08,CAD,2018-08-17,2021-04-12,TIME_AND_MATERIAL,EXPIRED,EMP-59692
CON-000333,VND-03945,5794.64,USD,2023-05-16,2025-07-28,TIME_AND_MATERIAL,SUSPENDED,EMP-25989
CON-000334,VND-01245,1929451.5,GBP,2020-12-27,2022-07-29,MASTER_SERVICE,EXPIRED,EMP-40418
CON-000335,VND-01463,5655.69,USD,2022-06-14,2024-01-19,RETAINER,EXPIRED,EMP-72203
CON-000336,VND-04168,21786.36,USD,2018-10-24,2020-10-21,FRAMEWORK,EXPIRED,EMP-37380
CON-000337,VND-04829,940944.9,USD,2023-06-29,2025-04-18,TIME_AND_MATERIAL,EXPIRED,EMP-43883
CON-000338,VND-04929,787044.83,USD,2022-01-10,2023-11-21,SLA,EXPIRED,EMP-52132
CON-000339,VND-04623,873991.93,USD,2019-08-22,2020-11-04,RETAINER,EXPIRED,EMP-29916
CON-000340,VND-00528,444679.22,AUD,2020-06-06,2022-01-07,FIXED_PRICE,EXPIRED,EMP-39668
CON-000341,VND-04323,272357.83,USD,2019-08-31,2021-02-24,FIXED_PRICE,EXPIRED,EMP-CORP-00535
CON-000342,VND-00848,58528.85,USD,2022-02-03,2024-02-21,PURCHASE_ORDER,TERMINATED,EMP-43725
CON-000343,VND-00251,10989.29,USD,2018-03-01,2020-03-06,SLA,EXPIRED,EMP-RM1296
CON-000344,VND-04163,81796.58,EUR,2019-08-22,2021-10-01,RETAINER,EXPIRED,EMP-56070
CON-000345,VND-01142,107914.22,USD,2023-03-26,2024-05-07,TIME_AND_MATERIAL,TERMINATED,EMP-5655
CON-000346,VND-00323,17864.22,USD,2023-11-07,2025-10-24,FIXED_PRICE,ACTIVE,EMP-64430
CON-000347,VND-03497,762562.75,USD,2021-04-05,2023-04-12,FRAMEWORK,EXPIRED,EMP-18462
CON-000348,VND-00054,6516.61,EUR,2023-01-14,2025-11-24,MASTER_SERVICE,ACTIVE,EMP-CORP-00558
CON-000349,VND-02076,97100.13,SGD,2018-10-12,2020-06-30,SLA,EXPIRED,EMP-9925
CON-000350,VND-03522,239096.18,AUD,2020-05-07,2022-08-09,SLA,EXPIRED,EMP-25931
CON-000351,VND-02681,150763.18,USD,2021-09-21,2022-06-21,FRAMEWORK,EXPIRED,EMP-14049
CON-000352,VND-00266,336960.97,AUD,2019-04-16,2021-07-07,TIME_AND_MATERIAL,EXPIRED,EMP-22006
CON-000353,VND-01056,18510.73,USD,2022-10-25,2025-10-07,PURCHASE_ORDER,ACTIVE,EMP-59027
CON-000354,VND-03428,12866.91,CAD,2023-01-25,2023-12-08,MASTER_SERVICE,EXPIRED,EMP-37265
CON-000355,VND-04334,73879.56,INR,2018-01-12,2020-07-02,PURCHASE_ORDER,EXPIRED,EMP-33104
CON-000356,VND-02250,1166974.69,CAD,2023-02-15,2024-07-17,PURCHASE_ORDER,EXPIRED,EMP-44499
CON-000357,VND-04696,146414.38,USD,2018-05-04,2021-04-03,PURCHASE_ORDER,TERMINATED,EMP-39829
CON-000358,VND-01016,79240.23,USD,2022-10-13,2024-12-27,FIXED_PRICE,EXPIRED,EMP-2507
CON-000359,VND-02038,431826.94,USD,2018-01-06,2019-03-22,PURCHASE_ORDER,TERMINATED,EMP-RM1015
CON-000360,VND-03192,5594.44,SGD,2022-11-21,2024-06-23,MASTER_SERVICE,EXPIRED,EMP-57031
CON-000361,VND-04478,10977.82,USD,2021-04-03,2023-12-16,FRAMEWORK,EXPIRED,EMP-28346
CON-000362,VND-00779,27914.54,EUR,2022-07-26,2023-11-24,FIXED_PRICE,TERMINATED,EMP-27861
CON-000363,VND-00030,17433.22,USD,2019-06-15,2020-10-09,TIME_AND_MATERIAL,EXPIRED,EMP-69621
CON-000364,VND-04996,202665.6,AUD,2022-07-29,2024-10-16,SLA,EXPIRED,EMP-24283
CON-000365,VND-01599,6869.79,SGD,2021-09-13,2024-07-15,MASTER_SERVICE,EXPIRED,EMP-32720
CON-000366,VND-02004,107787.54,USD,2019-10-29,2020-09-09,RETAINER,ACTIVE,EMP-53651
CON-000367,VND-04123,2071641.78,USD,2020-03-01,2021-12-07,SLA,EXPIRED,EMP-50079
CON-000368,VND-02221,373156.89,USD,2018-08-23,2021-02-04,RETAINER,EXPIRED,EMP-65311
CON-000369,VND-02785,432706.54,USD,2020-03-23,2022-05-22,RETAINER,EXPIRED,EMP-48734
CON-000370,VND-02701,680803.17,USD,2019-10-14,2022-07-26,SLA,EXPIRED,EMP-1281
CON-000371,VND-03793,107397.16,USD,2019-12-27,2021-08-09,FIXED_PRICE,EXPIRED,EMP-18512
CON-000372,VND-04355,6142.5,EUR,2018-03-18,2019-05-15,TIME_AND_MATERIAL,TERMINATED,EMP-50660
CON-000373,VND-04158,51112.47,USD,2023-04-13,2024-02-07,MASTER_SERVICE,EXPIRED,EMP-5604
CON-000374,VND-01459,207971.98,INR,2020-06-20,2021-12-28,TIME_AND_MATERIAL,EXPIRED,EMP-14527
CON-000375,VND-02986,36417.16,GBP,2020-01-12,2020-08-25,TIME_AND_MATERIAL,EXPIRED,EMP-CORP-00382
CON-000376,VND-03629,5000.0,USD,2022-12-28,2024-11-14,FRAMEWORK,ACTIVE,EMP-46833
CON-000377,VND-01544,156719.2,CAD,2023-01-14,2025-03-10,SLA,EXPIRED,EMP-26021
CON-000378,VND-02715,17596.83,USD,2022-08-14,2023-07-06,FIXED_PRICE,EXPIRED,EMP-46251
CON-000379,VND-03188,214469.35,CAD,2021-12-31,2023-12-24,MASTER_SERVICE,TERMINATED,EMP-CORP-00223
CON-000380,VND-00894,242124.36,AUD,2019-11-19,2020-11-18,FRAMEWORK,EXPIRED,EMP-56637
CON-000381,VND-04274,97588.36,GBP,2022-03-20,2022-11-17,TIME_AND_MATERIAL,EXPIRED,EMP-38072
CON-000382,VND-03545,201320.07,INR,2018-10-16,2019-08-25,RETAINER,EXPIRED,EMP-61184
CON-000383,VND-01862,5684.22,CAD,2023-07-24,2024-11-02,MASTER_SERVICE,EXPIRED,EMP-CORP-00403
CON-000384,VND-02019,1081275.98,GBP,2023-05-17,2025-06-26,RETAINER,ACTIVE,EMP-14237
CON-000385,VND-00862,5000.0,USD,2021-09-06,2024-02-15,RETAINER,EXPIRED,EMP-16973
CON-000386,VND-04267,9673.22,USD,2023-06-13,2026-01-14,RETAINER,ACTIVE,EMP-73841
CON-000387,VND-04206,1025494.03,CAD,2023-09-29,2025-05-07,FRAMEWORK,EXPIRED,EMP-21365
CON-000388,VND-01924,8695.57,USD,2023-03-30,2024-11-04,TIME_AND_MATERIAL,EXPIRED,EMP-16737
CON-000389,VND-00034,5000.0,AUD,2020-08-29,2022-07-18,FIXED_PRICE,EXPIRED,EMP-14995
CON-000390,VND-02435,13445.6,USD,2021-02-07,2022-06-22,SLA,TERMINATED,EMP-35298
CON-000391,VND-02271,106173.88,CAD,2018-06-27,2020-03-30,MASTER_SERVICE,TERMINATED,EMP-RM532
CON-000392,VND-03491,11662.22,USD,2022-04-29,2024-08-11,PURCHASE_ORDER,EXPIRED,EMP-23737
CON-000393,VND-03703,5000.0,USD,2021-12-23,2024-01-23,SLA,EXPIRED,EMP-4484
CON-000394,VND-02793,39681.01,INR,2023-10-13,2024-11-10,TIME_AND_MATERIAL,EXPIRED,EMP-22638
CON-000395,VND-04651,70453.15,GBP,2018-08-10,2020-05-24,RETAINER,EXPIRED,EMP-67931
CON-000396,VND-02981,6218526.48,USD,2021-07-11,2023-04-13,TIME_AND_MATERIAL,EXPIRED,EMP-57157
CON-000397,VND-03414,1371021.72,USD,2018-10-23,2020-05-12,RETAINER,EXPIRED,EMP-19360
CON-000398,VND-00320,35014.49,SGD,2020-05-12,2021-01-05,FIXED_PRICE,EXPIRED,EMP-53426
CON-000399,VND-03818,724772.45,USD,2022-05-08,2023-02-08,FIXED_PRICE,EXPIRED,EMP-59122
CON-000400,VND-00210,24393.37,USD,2018-01-11,2019-11-25,RETAINER,EXPIRED,EMP-3974
CON-000401,VND-01218,142537.73,USD,2020-03-19,2022-09-17,PURCHASE_ORDER,EXPIRED,EMP-68541
CON-000402,VND-01550,1072119.01,AUD,2021-10-24,2022-09-02,FIXED_PRICE,EXPIRED,EMP-30924
CON-000403,VND-01535,977851.06,USD,2018-12-23,2021-08-12,PURCHASE_ORDER,EXPIRED,EMP-60620
CON-000404,VND-01603,22626.07,USD,2023-02-22,2024-04-20,PURCHASE_ORDER,EXPIRED,EMP-50420
CON-000405,VND-02333,131170.01,USD,2023-01-20,2023-12-25,TIME_AND_MATERIAL,EXPIRED,EMP-57693
CON-000406,VND-01049,276606.66,USD,2021-01-02,2022-11-06,PURCHASE_ORDER,EXPIRED,EMP-17005
CON-000407,VND-00274,59623.12,USD,2020-09-22,2023-03-18,TIME_AND_MATERIAL,EXPIRED,EMP-70899
CON-000408,VND-01219,137579.43,GBP,2018-06-17,2020-02-07,MASTER_SERVICE,EXPIRED,EMP-51811
CON-000409,VND-02533,142653.23,USD,2022-01-16,2024-02-12,FRAMEWORK,EXPIRED,EMP-38717
CON-000410,VND-01312,5000.0,EUR,2020-10-18,2023-02-23,MASTER_SERVICE,ACTIVE,EMP-47171
CON-000411,VND-00117,6951.23,USD,2022-09-11,2024-02-05,SLA,EXPIRED,EMP-29108
CON-000412,VND-01384,69406.93,USD,2019-09-05,2021-09-08,SLA,EXPIRED,EMP-55459
CON-000413,VND-02988,203938.06,SGD,2021-04-27,2022-08-10,FIXED_PRICE,EXPIRED,EMP-18329
CON-000414,VND-00036,30394.43,USD,2022-02-28,2023-09-09,FRAMEWORK,TERMINATED,EMP-57431
CON-000415,VND-00419,787404.54,EUR,2022-07-29,2023-08-30,PURCHASE_ORDER,EXPIRED,EMP-RM1258
CON-000416,VND-03992,40811.12,GBP,2021-06-30,2024-03-18,SLA,EXPIRED,EMP-65293
CON-000417,VND-01571,356832.81,EUR,2018-09-10,2019-12-03,TIME_AND_MATERIAL,EXPIRED,EMP-21128
CON-000418,VND-01458,815747.29,GBP,2020-09-27,2022-05-09,RETAINER,EXPIRED,EMP-58817
CON-000419,VND-04611,526576.51,GBP,2020-01-23,2022-06-23,MASTER_SERVICE,EXPIRED,EMP-30832
CON-000420,VND-02763,151265.43,GBP,2018-04-06,2019-11-17,RETAINER,EXPIRED,EMP-72633
CON-000421,VND-03787,45979.27,USD,2018-10-02,2020-03-13,MASTER_SERVICE,EXPIRED,EMP-48565
CON-000422,VND-04785,688393.77,INR,2020-05-05,2021-07-17,SLA,EXPIRED,EMP-40657
CON-000423,VND-03897,12645.88,SGD,2019-04-15,2020-11-06,PURCHASE_ORDER,EXPIRED,EMP-53854
CON-000424,VND-01947,545219.15,AUD,2020-08-05,2022-09-26,SLA,TERMINATED,EMP-CORP-00359
CON-000425,VND-04885,1043133.37,USD,2022-03-28,2024-12-03,PURCHASE_ORDER,EXPIRED,EMP-41322
CON-000426,VND-01838,25965.08,USD,2023-05-22,2024-02-13,MASTER_SERVICE,TERMINATED,EMP-22640
CON-000427,VND-04582,5000.0,USD,2019-08-19,2021-07-22,PURCHASE_ORDER,EXPIRED,EMP-42894
CON-000428,VND-03720,9870.1,AUD,2018-08-10,2019-12-26,SLA,EXPIRED,EMP-6034
CON-000429,VND-04436,28014.55,USD,2022-12-28,2025-09-11,TIME_AND_MATERIAL,ACTIVE,EMP-14920
CON-000430,VND-03279,9908.67,USD,2019-09-10,2020-08-17,PURCHASE_ORDER,EXPIRED,EMP-22991
CON-000431,VND-01372,583650.98,EUR,2018-08-06,2019-11-27,FIXED_PRICE,EXPIRED,EMP-25346
CON-000432,VND-04749,7642.5,EUR,2019-07-17,2022-02-09,FRAMEWORK,EXPIRED,EMP-57433
CON-000433,VND-03416,712112.31,GBP,2018-03-21,2020-07-10,SLA,TERMINATED,EMP-70174
CON-000434,VND-01275,5000.0,USD,2020-11-18,2023-08-31,RETAINER,EXPIRED,EMP-50356
CON-000435,VND-03712,56749.05,USD,2023-03-23,2025-08-30,TIME_AND_MATERIAL,ACTIVE,EMP-73124
CON-000436,VND-00116,1963677.8,USD,2018-01-15,2020-10-20,FIXED_PRICE,EXPIRED,EMP-1250
CON-000437,VND-03921,114629.02,USD,2023-02-20,2025-10-21,FIXED_PRICE,DRAFT,EMP-778
CON-000438,VND-04211,5506.93,USD,2023-02-02,2024-01-04,TIME_AND_MATERIAL,EXPIRED,EMP-17222
CON-000439,VND-04905,2780632.24,AUD,2023-10-01,2026-06-22,PURCHASE_ORDER,ACTIVE,EMP-49649
CON-000440,VND-03094,213511.77,USD,2019-05-05,2021-01-22,FRAMEWORK,EXPIRED,EMP-28272
CON-000441,VND-04227,43319.34,EUR,2018-05-17,2019-10-21,FIXED_PRICE,EXPIRED,EMP-54604
CON-000442,VND-00087,14602.94,GBP,2020-04-04,2020-12-16,SLA,ACTIVE,EMP-45690
CON-000443,VND-02504,131150.09,USD,2022-02-15,2024-05-26,FIXED_PRICE,EXPIRED,EMP-71726
CON-000444,VND-01010,475845.65,SGD,2020-12-11,2021-10-23,PURCHASE_ORDER,EXPIRED,EMP-7947
CON-000445,VND-02213,16791.6,INR,2022-06-22,2025-03-08,MASTER_SERVICE,EXPIRED,EMP-59780
CON-000446,VND-04558,5826.58,EUR,2020-12-07,2022-12-26,RETAINER,EXPIRED,EMP-43894
CON-000447,VND-00010,5194882.65,GBP,2023-10-09,2026-06-13,RETAINER,ACTIVE,EMP-70339
CON-000448,VND-01398,555425.93,EUR,2023-05-19,2025-03-07,MASTER_SERVICE,EXPIRED,EMP-54063
CON-000449,VND-02337,6616.93,GBP,2021-03-13,2022-04-28,MASTER_SERVICE,ACTIVE,EMP-59721
CON-000450,VND-03627,17780.94,GBP,2022-04-03,2024-01-06,TIME_AND_MATERIAL,EXPIRED,EMP-62851
CON-000451,VND-00682,6745.17,USD,2018-08-08,2020-01-05,RETAINER,EXPIRED,EMP-48926
CON-000452,VND-00420,141146.01,USD,2023-04-05,2023-11-23,RETAINER,EXPIRED,EMP-36723
CON-000453,VND-01447,5000.0,EUR,2022-03-05,2022-10-20,MASTER_SERVICE,EXPIRED,EMP-68964
CON-000454,VND-01340,468002.25,USD,2020-07-29,2023-01-15,RETAINER,EXPIRED,EMP-32217
CON-000455,VND-01411,309247.25,USD,2023-04-12,2024-10-16,TIME_AND_MATERIAL,EXPIRED,EMP-31555
CON-000456,VND-03775,447803.37,INR,2021-09-29,2024-01-12,RETAINER,EXPIRED,EMP-4938
CON-000457,VND-03698,28360.25,GBP,2021-06-20,2022-09-03,RETAINER,EXPIRED,EMP-26227
CON-000458,VND-02113,5857.92,USD,2019-11-10,2020-07-04,RETAINER,EXPIRED,EMP-4261
CON-000459,VND-01731,515423.86,USD,2021-04-09,2021-11-15,FIXED_PRICE,EXPIRED,EMP-RM421
CON-000460,VND-01538,1591327.35,GBP,2023-02-22,2025-10-28,PURCHASE_ORDER,ACTIVE,EMP-48750
CON-000461,VND-03240,201835.43,CAD,2023-01-07,2024-07-28,RETAINER,EXPIRED,EMP-19393
CON-000462,VND-00040,623550.33,USD,2023-12-12,2025-05-02,SLA,EXPIRED,EMP-38697
CON-000463,VND-04905,61688.08,EUR,2018-07-10,2021-04-04,RETAINER,EXPIRED,EMP-54486
CON-000464,VND-04171,87017.88,USD,2021-01-31,2022-05-05,MASTER_SERVICE,EXPIRED,EMP-51177
CON-000465,VND-02765,195267.58,GBP,2022-06-30,2023-06-20,TIME_AND_MATERIAL,EXPIRED,EMP-69793
CON-000466,VND-02093,11347.81,USD,2021-09-16,2022-04-11,FRAMEWORK,EXPIRED,EMP-47633
CON-000467,VND-01497,238521.38,AUD,2022-03-12,2024-10-30,FRAMEWORK,EXPIRED,EMP-43564
CON-000468,VND-04843,16326.58,GBP,2019-02-03,2019-11-29,MASTER_SERVICE,ACTIVE,EMP-68708
CON-000469,VND-00581,453916.08,EUR,2020-10-22,2022-06-14,TIME_AND_MATERIAL,TERMINATED,EMP-31546
CON-000470,VND-02634,59945.91,GBP,2020-06-29,2023-04-13,TIME_AND_MATERIAL,EXPIRED,EMP-22340
CON-000471,VND-00965,49066.03,INR,2020-05-08,2020-12-27,TIME_AND_MATERIAL,EXPIRED,EMP-CORP-00077
CON-000472,VND-02253,1451502.14,USD,2023-12-19,2024-06-24,RETAINER,EXPIRED,MGR-3796
CON-000473,VND-03430,216750.18,USD,2019-09-27,2021-03-14,FRAMEWORK,TERMINATED,EMP-14911
CON-000474,VND-02744,290138.45,EUR,2021-09-21,2023-01-17,SLA,EXPIRED,EMP-62973
CON-000475,VND-03968,466410.12,EUR,2019-02-22,2021-08-25,SLA,ACTIVE,EMP-4030
CON-000476,VND-02093,84719.52,EUR,2021-02-21,2022-11-20,TIME_AND_MATERIAL,EXPIRED,EMP-22590
CON-000477,VND-02031,812931.18,USD,2019-03-01,2021-01-02,FIXED_PRICE,TERMINATED,EMP-RM883
CON-000478,VND-00661,5000.0,USD,2022-10-27,2023-07-14,FRAMEWORK,EXPIRED,EMP-36820
CON-000479,VND-02224,237152.08,GBP,2019-08-14,2021-11-07,FRAMEWORK,EXPIRED,EMP-61524
