transaction_id,transaction_date,vendor_id,amount,currency,transaction_type,risk_score,status
TXN-C390769586,2024-03-18,VND-00592,3097.67,USD,REIMBURSEMENT,0.849,COMPLETED
TXN-258191,2020-01-23,VND-04953,14270.85,SGD,REFUND,0.371,COMPLETED
TXN-884519,2024-02-15,VND-04876,180844.62,CAD,REFUND,0.394,COMPLETED
TXN-C611761498,2020-07-20,VND-04805,944.19,GBP,REIMBURSEMENT,0.777,COMPLETED
TXN-C1510312933,2024-11-20,VND-03427,94856.47,GBP,REIMBURSEMENT,0.321,COMPLETED
TXN-C939443356,2021-01-22,VND-03351,189774.02,USD,SETTLEMENT,0.85,FLAGGED
TXN-850902,2020-05-11,VND-02917,122807.44,CAD,REFUND,0.481,COMPLETED
TXN-C1930415411,2020-05-07,VND-03946,957339.52,USD,REFUND,0.737,COMPLETED
TXN-C526041794,2024-07-12,VND-04353,42989.78,GBP,TRANSFER,0.034,COMPLETED
TXN-616383,2021-01-28,VND-00156,18532.47,INR,TRANSFER,0.348,COMPLETED
TXN-396236,2022-04-09,VND-01469,18863.85,INR,INVOICE,0.78,COMPLETED
TXN-C1528903130,2023-03-31,VND-01264,248687.02,USD,TRANSFER,0.169,PENDING
TXN-585272,2023-09-27,VND-03499,213395.58,USD,REIMBURSEMENT,0.79,FLAGGED
TXN-851607,2022-12-25,VND-00386,501328.93,SGD,REIMBURSEMENT,0.834,COMPLETED
TXN-644470,2020-10-28,VND-01907,7738.05,CAD,PAYMENT,0.473,COMPLETED
TXN-C1744133573,2023-05-13,VND-01772,104885.27,CAD,REIMBURSEMENT,0.217,COMPLETED
TXN-C552416003,2021-03-05,VND-03652,101385.47,EUR,SETTLEMENT,0.698,COMPLETED
TXN-860838,2023-04-25,VND-01302,8741.85,USD,REIMBURSEMENT,0.669,COMPLETED
TXN-C1903406683,2022-08-31,VND-00214,370873.45,GBP,ADVANCE,0.285,COMPLETED
TXN-C1296763998,2022-05-06,VND-02961,228564.65,USD,TRANSFER,0.555,COMPLETED
TXN-455796,2022-09-07,VND-03837,2570.57,SGD,SETTLEMENT,0.388,COMPLETED
TXN-668326,2021-11-21,VND-04711,24039.73,AUD,TRANSFER,0.335,COMPLETED
TXN-898892,2020-02-19,VND-04138,1452.55,USD,ADVANCE,0.61,COMPLETED
TXN-333123,2022-01-05,VND-02950,1708768.63,USD,ADVANCE,0.891,COMPLETED
TXN-C1736826640,2023-03-01,VND-02474,21166.91,USD,REFUND,0.99,FLAGGED
TXN-C1969069996,2022-11-19,VND-04779,42201.55,USD,INVOICE,0.235,COMPLETED
TXN-C463917461,2022-01-07,VND-02807,93355.27,USD,REIMBURSEMENT,0.248,COMPLETED
TXN-516828,2022-10-05,VND-03282,216579.33,USD,REFUND,0.195,COMPLETED
TXN-878478,2020-02-19,VND-03527,254771.41,USD,ADVANCE,0.397,COMPLETED
TXN-C566831928,2021-12-13,VND-03542,305925.8,USD,REIMBURSEMENT,0.828,FLAGGED
TXN-C1087956214,2020-12-23,VND-01898,122740.45,GBP,PURCHASE,0.375,COMPLETED
TXN-541700,2024-03-24,VND-04882,9810.55,USD,REFUND,0.785,COMPLETED
TXN-890390,2024-05-05,VND-04001,943748.29,USD,TRANSFER,0.955,COMPLETED
TXN-C1645651979,2023-10-10,VND-04924,28609.42,SGD,REIMBURSEMENT,0.946,COMPLETED
TXN-C589485719,2024-01-20,VND-04824,10139.93,AUD,TRANSFER,0.985,COMPLETED
TXN-C735200015,2024-01-21,VND-03303,8318.35,GBP,INVOICE,0.27,COMPLETED
TXN-C1990315034,2020-01-31,VND-03648,505574.9,INR,PURCHASE,0.717,COMPLETED
TXN-432696,2020-03-30,VND-01162,921970.92,AUD,ADVANCE,0.691,COMPLETED
TXN-617207,2024-02-25,VND-01280,64616.94,USD,PAYMENT,0.408,COMPLETED
TXN-963006,2022-04-27,VND-01419,2687754.24,USD,ADVANCE,0.827,COMPLETED
TXN-C566710404,2023-02-21,VND-01051,10711.33,SGD,PURCHASE,0.249,COMPLETED
TXN-C100708535,2024-07-08,VND-01037,26748.28,EUR,PAYMENT,0.412,COMPLETED
TXN-666832,2020-01-20,VND-00459,479127.82,GBP,REFUND,0.575,COMPLETED
TXN-659801,2021-03-12,VND-04240,13819.1,CAD,REFUND,0.425,FLAGGED
TXN-C117701189,2024-03-11,VND-02209,371669.43,EUR,PURCHASE,0.385,COMPLETED
TXN-C1908226887,2024-02-28,VND-04411,1839.19,GBP,REIMBURSEMENT,0.646,COMPLETED
TXN-C1700345533,2023-11-17,VND-00625,267913.4,GBP,PURCHASE,0.811,COMPLETED
TXN-539357,2024-12-04,VND-02689,4025.14,USD,PURCHASE,0.21,COMPLETED
TXN-C1226858597,2023-06-23,VND-03509,11902.12,INR,ADVANCE,0.595,COMPLETED
TXN-C627089542,2024-08-06,VND-00231,81256.81,EUR,PAYMENT,0.725,FLAGGED
TXN-C994584048,2020-03-10,VND-02867,71218.99,INR,TRANSFER,0.163,COMPLETED
TXN-C1839638267,2022-06-06,VND-03379,11543.38,USD,PAYMENT,0.435,COMPLETED
TXN-301981,2020-04-22,VND-02458,129524.12,CAD,PAYMENT,0.863,COMPLETED
TXN-864815,2024-11-23,VND-02139,21874.67,AUD,SETTLEMENT,0.121,COMPLETED
TXN-C154164951,2020-12-01,VND-03966,82376.43,AUD,PAYMENT,0.308,COMPLETED
TXN-666028,2024-12-24,VND-00560,636042.99,GBP,PURCHASE,0.789,FLAGGED
TXN-C1629516021,2021-08-26,VND-02801,1292.63,USD,REIMBURSEMENT,0.162,COMPLETED
TXN-C762776442,2022-08-02,VND-04365,314427.76,USD,REFUND,0.611,COMPLETED
TXN-342125,2024-07-07,VND-01493,158637.06,USD,PURCHASE,0.791,COMPLETED
TXN-506289,2024-11-16,VND-00543,6343.5,GBP,TRANSFER,0.555,COMPLETED
TXN-C1887657647,2024-02-22,VND-00616,29870.49,USD,PURCHASE,0.046,COMPLETED
TXN-C230266126,2021-11-22,VND-00468,39248.07,USD,TRANSFER,0.86,COMPLETED
TXN-323919,2022-01-24,VND-00962,219495.75,USD,PAYMENT,0.321,COMPLETED
TXN-C1481204934,2021-02-03,VND-01406,307358.48,GBP,TRANSFER,0.466,COMPLETED
TXN-C754707140,2020-04-11,VND-03189,3367917.95,EUR,TRANSFER,0.726,COMPLETED
TXN-C393889979,2023-10-22,VND-01377,6727.1,USD,TRANSFER,0.808,COMPLETED
TXN-945216,2020-07-06,VND-03358,10021.49,INR,INVOICE,0.055,COMPLETED
TXN-C726275337,2020-02-23,VND-00020,15992.79,USD,TRANSFER,0.111,PENDING
TXN-C1712549599,2021-05-07,VND-02845,24925.01,USD,PAYMENT,0.645,COMPLETED
TXN-C207471778,2022-11-11,VND-01745,7077.36,USD,PAYMENT,0.972,COMPLETED
TXN-955715,2022-03-18,VND-03068,284677.82,EUR,TRANSFER,0.312,COMPLETED
TXN-C1085182548,2020-06-25,VND-01843,9010.71,INR,PAYMENT,0.235,COMPLETED
TXN-407340,2020-12-23,VND-04787,83557.71,INR,INVOICE,0.78,COMPLETED
TXN-184890,2022-07-11,VND-00634,372474.41,USD,TRANSFER,0.369,COMPLETED
TXN-C1609186326,2023-02-17,VND-01043,440618.04,SGD,REIMBURSEMENT,0.676,COMPLETED
TXN-200455,2023-03-21,VND-02804,219650.33,EUR,REIMBURSEMENT,0.014,COMPLETED
TXN-283829,2022-04-23,VND-04843,5966.54,GBP,INVOICE,0.656,COMPLETED
TXN-C192866094,2024-07-08,VND-02010,2607.64,USD,PAYMENT,0.387,FLAGGED
TXN-C1943444495,2021-11-12,VND-01713,398862.32,GBP,SETTLEMENT,0.679,COMPLETED
TXN-416982,2023-10-17,VND-00020,3838.68,INR,SETTLEMENT,0.325,COMPLETED
TXN-686375,2021-07-20,VND-04494,125786.43,USD,TRANSFER,0.413,COMPLETED
TXN-C265654805,2021-01-24,VND-00547,6487.49,GBP,PAYMENT,0.788,COMPLETED
TXN-C1385410567,2023-03-23,VND-01588,12955.8,USD,TRANSFER,0.987,COMPLETED
TXN-C860326447,2023-10-18,VND-04149,39595.45,EUR,INVOICE,0.49,COMPLETED
TXN-C370361462,2024-05-30,VND-01033,227608.44,EUR,SETTLEMENT,0.508,COMPLETED
TXN-314703,2024-10-25,VND-02495,390217.99,USD,REFUND,0.25,COMPLETED
TXN-570485,2021-08-10,VND-00670,15185.18,EUR,PURCHASE,0.137,COMPLETED
TXN-C2015521846,2021-03-13,VND-01532,7143.91,USD,INVOICE,0.239,COMPLETED
TXN-276629,2023-08-05,VND-01934,2475.42,EUR,ADVANCE,0.221,COMPLETED
TXN-464511,2023-08-13,VND-04293,4188.03,USD,REFUND,0.355,COMPLETED
TXN-106728,2024-09-19,VND-02076,8216.87,USD,TRANSFER,0.817,COMPLETED
TXN-C720661245,2021-02-10,VND-04209,23342.06,EUR,TRANSFER,0.286,PENDING
TXN-C305244160,2022-09-02,VND-01372,182709.7,USD,TRANSFER,0.901,COMPLETED
TXN-683520,2020-03-24,VND-01653,115224.02,GBP,PAYMENT,0.806,COMPLETED
TXN-C181097736,2022-03-22,VND-02213,144455.02,AUD,ADVANCE,0.794,COMPLETED
TXN-C538452695,2023-07-18,VND-00817,222796.86,INR,PAYMENT,0.722,COMPLETED
TXN-C913215987,2022-03-31,VND-03725,8499.1,USD,REIMBURSEMENT,0.07,FLAGGED
TXN-C1005782739,2023-12-29,VND-03664,314540.59,INR,ADVANCE,0.996,COMPLETED
TXN-C391751645,2022-07-24,VND-03101,28768.83,INR,ADVANCE,0.392,COMPLETED
TXN-C1937693946,2021-01-16,VND-02208,10100.83,AUD,PAYMENT,0.628,COMPLETED
TXN-C712111177,2024-11-11,VND-04482,137734.97,USD,ADVANCE,0.722,COMPLETED
TXN-C458535663,2022-09-28,VND-04452,576502.01,SGD,REFUND,0.721,COMPLETED
TXN-C434298603,2020-06-12,VND-02704,79146.59,USD,REFUND,0.153,PENDING
TXN-346217,2023-04-26,VND-01967,35700.21,USD,REFUND,0.736,COMPLETED
TXN-C112026691,2021-11-04,VND-03052,44031.73,AUD,TRANSFER,0.406,COMPLETED
TXN-C1517554146,2020-05-24,VND-00858,27650.72,AUD,SETTLEMENT,0.25,COMPLETED
TXN-C891268602,2020-04-24,VND-03818,12345.21,USD,REFUND,0.186,COMPLETED
TXN-249390,2022-06-10,VND-04634,17565.68,USD,INVOICE,0.824,COMPLETED
TXN-C678575067,2024-06-15,VND-03879,177644.69,USD,PAYMENT,0.582,COMPLETED
TXN-C1732685739,2024-05-02,VND-00216,132351.84,USD,PURCHASE,0.289,COMPLETED
TXN-C1082909228,2022-04-18,VND-02546,5891.74,AUD,PURCHASE,0.9,COMPLETED
TXN-C1563408461,2024-02-22,VND-00338,434663.42,SGD,INVOICE,0.073,COMPLETED
TXN-C962931248,2023-10-11,VND-03692,226725.06,EUR,REIMBURSEMENT,0.31,COMPLETED
TXN-815098,2023-09-09,VND-01831,26505.46,CAD,REFUND,0.202,COMPLETED
TXN-128966,2022-04-02,VND-04354,10135.71,GBP,ADVANCE,0.217,COMPLETED
TXN-C68013047,2020-09-06,VND-00477,9919.86,USD,SETTLEMENT,0.576,COMPLETED
TXN-329058,2021-10-10,VND-03284,238234.99,GBP,TRANSFER,0.938,COMPLETED
TXN-C246442443,2020-02-15,VND-01892,142264.59,USD,SETTLEMENT,0.555,COMPLETED
TXN-479313,2020-06-06,VND-04149,11354.66,USD,SETTLEMENT,0.427,COMPLETED
TXN-810201,2023-03-07,VND-01731,63211.87,SGD,PURCHASE,0.372,COMPLETED
TXN-C43734323,2023-11-13,VND-02528,140615.85,INR,ADVANCE,0.403,COMPLETED
TXN-C1845778021,2020-12-24,VND-02640,24076.61,USD,REFUND,0.174,COMPLETED
TXN-312286,2021-10-05,VND-04279,8438.38,AUD,PURCHASE,0.883,COMPLETED
TXN-C72795450,2021-04-22,VND-01817,460447.68,GBP,SETTLEMENT,0.574,COMPLETED
TXN-571083,2024-09-22,VND-01442,405503.24,USD,REFUND,0.688,COMPLETED
TXN-C1436406253,2021-07-19,VND-00844,334720.24,USD,TRANSFER,0.902,COMPLETED
TXN-302727,2024-06-12,VND-03341,244613.51,USD,REIMBURSEMENT,0.794,COMPLETED
TXN-914673,2023-01-08,VND-01247,14415.26,USD,TRANSFER,0.061,COMPLETED
TXN-677324,2021-01-10,VND-01981,126195.65,CAD,REIMBURSEMENT,0.091,COMPLETED
TXN-C1865764086,2020-06-27,VND-04819,8162.98,CAD,TRANSFER,0.517,COMPLETED
TXN-C1736379408,2023-02-22,VND-01500,149896.3,USD,TRANSFER,0.189,COMPLETED
TXN-C988876043,2021-09-13,VND-00019,98924.41,USD,PAYMENT,0.13,COMPLETED
TXN-954824,2022-12-30,VND-02016,11031.05,USD,INVOICE,0.01,COMPLETED
TXN-C1166967508,2020-06-14,VND-00171,978.48,INR,TRANSFER,0.43,COMPLETED
TXN-728923,2020-01-12,VND-04676,26129.92,EUR,ADVANCE,0.466,FLAGGED
TXN-C1356224098,2023-10-26,VND-04030,361124.38,AUD,TRANSFER,0.983,COMPLETED
TXN-305156,2022-02-28,VND-02018,258996.43,INR,PAYMENT,0.09,FLAGGED
TXN-C1979860449,2023-03-01,VND-04778,143669.05,AUD,REIMBURSEMENT,0.62,COMPLETED
TXN-367632,2023-11-01,VND-01066,126719.5,AUD,ADVANCE,0.867,COMPLETED
TXN-C1992844647,2022-01-04,VND-03741,11543.31,GBP,SETTLEMENT,0.761,COMPLETED
TXN-734624,2020-12-25,VND-04673,180034.03,CAD,REIMBURSEMENT,0.747,FLAGGED
TXN-834639,2021-12-06,VND-00789,12093.81,EUR,PURCHASE,0.352,COMPLETED
TXN-481938,2020-11-16,VND-00111,8816.7,INR,REIMBURSEMENT,0.765,COMPLETED
TXN-C2103763750,2020-08-17,VND-01004,659.0,USD,SETTLEMENT,0.244,COMPLETED
TXN-C197246763,2023-03-25,VND-01606,205271.59,GBP,REIMBURSEMENT,0.874,COMPLETED
TXN-747620,2023-07-16,VND-04159,246029.97,AUD,INVOICE,0.287,PENDING
TXN-C63351528,2021-03-14,VND-04982,47663.98,AUD,PAYMENT,0.225,COMPLETED
TXN-421020,2022-12-12,VND-02068,6406.42,SGD,INVOICE,0.166,COMPLETED
TXN-353895,2022-03-29,VND-01755,106387.34,USD,SETTLEMENT,0.614,COMPLETED
TXN-C133659428,2020-07-06,VND-01818,5257.97,INR,PAYMENT,0.989,PENDING
TXN-964873,2020-06-09,VND-00232,11285.5,SGD,TRANSFER,0.538,COMPLETED
TXN-C1371400311,2024-10-02,VND-00667,9357.73,INR,SETTLEMENT,0.906,COMPLETED
TXN-C9714933,2023-12-06,VND-02492,162839.07,AUD,PAYMENT,0.852,COMPLETED
TXN-C1692003857,2024-09-01,VND-03204,16639.07,USD,ADVANCE,0.691,COMPLETED
TXN-238141,2024-06-01,VND-04672,484907.78,GBP,TRANSFER,0.24,COMPLETED
TXN-267568,2020-05-10,VND-02809,3051.36,USD,PAYMENT,0.202,COMPLETED
TXN-C848963009,2024-09-19,VND-01767,239485.5,CAD,REIMBURSEMENT,0.699,COMPLETED
TXN-C835751985,2021-10-22,VND-00163,120426.53,CAD,PAYMENT,0.51,FLAGGED
TXN-C1061377323,2021-08-14,VND-01259,1269032.18,USD,REIMBURSEMENT,0.67,PENDING
TXN-108809,2024-07-31,VND-01920,189504.98,INR,ADVANCE,0.901,PENDING
TXN-829087,2022-05-22,VND-00416,20886.44,AUD,SETTLEMENT,0.537,COMPLETED
TXN-C4677559,2023-09-15,VND-00677,454008.41,INR,SETTLEMENT,0.337,COMPLETED
TXN-346318,2024-04-24,VND-03364,852.62,AUD,REFUND,0.836,COMPLETED
TXN-C1709317347,2020-01-06,VND-02320,20860.2,GBP,REIMBURSEMENT,0.328,COMPLETED
TXN-C807111137,2023-02-13,VND-00252,274480.48,INR,ADVANCE,0.562,COMPLETED
TXN-C60995479,2023-08-01,VND-03516,185161.7,EUR,SETTLEMENT,0.712,COMPLETED
TXN-C1957334064,2020-09-27,VND-02196,82943.89,SGD,INVOICE,0.427,COMPLETED
TXN-C538898640,2022-04-10,VND-01309,99225.27,INR,TRANSFER,0.262,COMPLETED
TXN-C2042247498,2020-01-05,VND-04718,78553.06,CAD,REFUND,0.973,COMPLETED
TXN-267254,2023-08-21,VND-03847,403848.52,USD,REIMBURSEMENT,0.102,COMPLETED
TXN-C787561378,2024-04-28,VND-01596,139766.44,INR,PURCHASE,0.034,COMPLETED
TXN-772557,2021-03-11,VND-04431,310147.49,CAD,INVOICE,0.302,COMPLETED
TXN-396761,2023-09-16,VND-01625,3226.62,CAD,INVOICE,0.073,COMPLETED
TXN-C1509506488,2021-01-17,VND-02529,1904.39,GBP,ADVANCE,0.013,COMPLETED
TXN-C243436004,2023-03-21,VND-00760,664.03,USD,REFUND,0.486,COMPLETED
TXN-C2006166872,2022-09-13,VND-02142,1573.07,SGD,ADVANCE,0.047,COMPLETED
TXN-C612758036,2020-04-08,VND-00455,5481.09,USD,PURCHASE,0.748,PENDING
TXN-C1199231926,2024-06-11,VND-01893,210910.11,SGD,REIMBURSEMENT,0.846,COMPLETED
TXN-991083,2024-05-13,VND-02795,22588.01,USD,PURCHASE,0.845,COMPLETED
TXN-C1823222792,2020-09-30,VND-01133,8528.94,USD,TRANSFER,0.335,COMPLETED
TXN-476845,2020-02-14,VND-02264,111498.44,INR,PURCHASE,0.238,FLAGGED
TXN-656165,2024-05-24,VND-04055,251451.31,GBP,INVOICE,0.816,COMPLETED
TXN-C2018545795,2020-12-05,VND-00415,10252.65,USD,INVOICE,0.246,COMPLETED
TXN-737760,2022-09-02,VND-03086,300876.38,SGD,TRANSFER,0.865,FLAGGED
TXN-C1679616028,2024-08-08,VND-00391,14656.88,EUR,SETTLEMENT,0.074,COMPLETED
TXN-C1013927772,2023-06-23,VND-04039,256079.85,USD,PURCHASE,0.127,COMPLETED
TXN-C1277969640,2020-06-02,VND-03585,344573.79,AUD,TRANSFER,0.98,COMPLETED
TXN-805933,2024-12-13,VND-03030,17335.42,EUR,SETTLEMENT,0.394,COMPLETED
TXN-991050,2024-07-22,VND-01725,6708.97,USD,TRANSFER,0.014,COMPLETED
TXN-C2090236981,2024-10-29,VND-02831,2315.6,AUD,REFUND,0.203,COMPLETED
TXN-C1573514695,2020-01-10,VND-03472,2548723.43,USD,ADVANCE,0.893,COMPLETED
TXN-437664,2020-12-02,VND-02352,326468.84,USD,INVOICE,0.474,COMPLETED
TXN-C1773428022,2020-02-15,VND-02701,2836.24,USD,REFUND,0.904,COMPLETED
TXN-330506,2021-03-02,VND-04073,27642.86,CAD,REIMBURSEMENT,0.313,COMPLETED
TXN-C620961748,2021-05-29,VND-01932,12950.94,USD,SETTLEMENT,0.766,COMPLETED
TXN-129058,2023-10-26,VND-03931,5973.8,GBP,PAYMENT,0.708,COMPLETED
TXN-C943990085,2024-03-06,VND-03041,105380.27,USD,ADVANCE,0.259,COMPLETED
TXN-C224152493,2020-05-31,VND-03670,822.37,CAD,INVOICE,0.596,COMPLETED
TXN-C650152294,2020-04-16,VND-03199,145414.84,INR,INVOICE,0.108,COMPLETED
TXN-168317,2022-06-17,VND-04937,22941.92,USD,PURCHASE,0.941,COMPLETED
TXN-618976,2024-12-11,VND-04342,4532.18,USD,SETTLEMENT,0.082,COMPLETED
TXN-C1516300662,2023-12-11,VND-01564,10523.52,USD,PURCHASE,0.591,COMPLETED
TXN-340416,2021-02-15,VND-01796,139417.83,EUR,INVOICE,0.849,FLAGGED
TXN-797363,2022-11-12,VND-03687,291140.5,EUR,PURCHASE,0.633,COMPLETED
TXN-105650,2021-01-22,VND-03698,22109.35,INR,INVOICE,0.026,COMPLETED
TXN-708316,2021-09-26,VND-02205,13635.74,USD,REIMBURSEMENT,0.753,COMPLETED
TXN-C1495131145,2021-07-26,VND-03776,8458.42,AUD,PURCHASE,0.43,COMPLETED
TXN-C61768596,2021-08-19,VND-04077,58966.82,AUD,REIMBURSEMENT,0.741,COMPLETED
TXN-866205,2022-08-14,VND-02672,84431.66,SGD,INVOICE,0.872,COMPLETED
TXN-827638,2024-01-13,VND-00208,109771.73,GBP,INVOICE,0.504,COMPLETED
TXN-C753672274,2021-08-31,VND-02417,122928.54,GBP,REIMBURSEMENT,0.29,COMPLETED
TXN-C979248421,2024-08-15,VND-02285,1039.11,USD,TRANSFER,0.194,COMPLETED
TXN-C192582157,2024-09-19,VND-04433,308003.21,USD,PAYMENT,0.172,COMPLETED
TXN-941987,2024-10-06,VND-00940,121347.85,AUD,PAYMENT,0.431,COMPLETED
TXN-C354676563,2023-04-06,VND-04055,124842.7,USD,REFUND,0.419,COMPLETED
TXN-817564,2024-04-04,VND-00168,256226.2,AUD,PAYMENT,0.132,COMPLETED
TXN-C472784114,2022-02-08,VND-00116,103602.08,AUD,PAYMENT,0.352,COMPLETED
TXN-C1598434875,2024-11-04,VND-01260,984.16,USD,INVOICE,0.017,COMPLETED
TXN-629417,2024-10-07,VND-03806,18523.62,USD,PURCHASE,0.657,COMPLETED
TXN-C319409321,2020-03-27,VND-01038,400336.72,USD,ADVANCE,0.108,COMPLETED
TXN-695367,2020-08-20,VND-04273,2182117.85,GBP,ADVANCE,0.881,FLAGGED
TXN-C1423735557,2021-03-13,VND-01760,7761.37,USD,SETTLEMENT,0.674,COMPLETED
TXN-C419133932,2020-12-17,VND-02227,309130.77,GBP,ADVANCE,0.074,COMPLETED
TXN-C933454228,2023-09-09,VND-04234,8424.56,USD,REIMBURSEMENT,0.742,FLAGGED
TXN-C698743076,2020-03-27,VND-03568,175058.98,USD,PURCHASE,0.41,COMPLETED
TXN-C1317731030,2020-06-04,VND-01596,149418.49,EUR,ADVANCE,0.294,COMPLETED
TXN-229898,2020-09-18,VND-01800,25562.31,INR,REFUND,0.351,COMPLETED
TXN-565121,2022-09-14,VND-03552,32682.0,AUD,TRANSFER,0.732,COMPLETED
TXN-C625813804,2020-11-11,VND-01359,130311.86,USD,ADVANCE,0.326,COMPLETED
TXN-C1923880134,2024-06-08,VND-00304,18102.82,CAD,INVOICE,0.182,COMPLETED
TXN-826756,2022-10-09,VND-03635,47634.82,GBP,REFUND,0.838,COMPLETED
TXN-774318,2022-06-20,VND-02795,1617.94,INR,PURCHASE,0.431,COMPLETED
TXN-C121597447,2022-02-04,VND-01477,1380.79,USD,ADVANCE,0.014,COMPLETED
TXN-376700,2020-12-11,VND-03857,7967.59,USD,REIMBURSEMENT,0.855,COMPLETED
TXN-C2081174297,2022-09-08,VND-02685,19839.52,AUD,SETTLEMENT,0.757,COMPLETED
TXN-C188230690,2020-04-29,VND-02758,67476.28,CAD,REIMBURSEMENT,0.151,PENDING
TXN-C492674426,2024-05-16,VND-04544,96487.61,AUD,REIMBURSEMENT,0.254,COMPLETED
TXN-C1269109616,2024-10-21,VND-02448,521189.28,USD,TRANSFER,0.806,COMPLETED
TXN-C1779386593,2023-07-27,VND-01077,89956.63,EUR,TRANSFER,0.447,COMPLETED
TXN-180092,2024-03-31,VND-03465,254771.41,USD,INVOICE,0.418,COMPLETED
TXN-C451624822,2022-06-22,VND-00681,266626.29,EUR,PAYMENT,0.949,COMPLETED
TXN-642818,2024-08-24,VND-04943,339630.29,USD,REFUND,0.731,COMPLETED
TXN-874398,2020-08-10,VND-01793,1883.95,USD,PURCHASE,0.131,COMPLETED
TXN-599506,2021-03-06,VND-00913,4548.15,CAD,REIMBURSEMENT,0.848,COMPLETED
TXN-733626,2020-12-09,VND-03796,1170.82,USD,PAYMENT,0.599,COMPLETED
TXN-C1153589968,2023-05-20,VND-04170,33064.86,INR,TRANSFER,0.861,COMPLETED
TXN-531829,2023-12-10,VND-04412,8243.82,USD,SETTLEMENT,0.571,FLAGGED
TXN-C691110711,2020-02-21,VND-04050,130714.66,AUD,PAYMENT,0.417,COMPLETED
TXN-227887,2022-08-16,VND-01799,66614.19,USD,SETTLEMENT,0.187,COMPLETED
TXN-C1173609202,2021-12-12,VND-03306,24883.31,USD,SETTLEMENT,0.779,COMPLETED
TXN-C433283906,2020-06-30,VND-02957,14048.05,CAD,REFUND,0.636,COMPLETED
TXN-C1120078313,2022-06-18,VND-00712,35348.96,AUD,PAYMENT,0.732,COMPLETED
TXN-224182,2024-01-05,VND-01423,1025.21,AUD,TRANSFER,0.595,COMPLETED
TXN-504573,2020-07-11,VND-01591,134636.31,USD,PURCHASE,0.535,COMPLETED
TXN-C944757319,2022-09-11,VND-01871,105457.05,USD,REIMBURSEMENT,0.782,COMPLETED
TXN-C579447973,2022-03-08,VND-00248,252089.24,EUR,ADVANCE,0.996,COMPLETED
TXN-839593,2020-09-03,VND-02570,4595.24,GBP,PAYMENT,0.458,COMPLETED
TXN-C265330243,2021-11-16,VND-00393,2084363.35,GBP,ADVANCE,0.911,COMPLETED
TXN-577983,2022-03-17,VND-04178,107399.37,INR,INVOICE,0.784,COMPLETED
TXN-C1813742285,2020-09-03,VND-02119,765.32,GBP,TRANSFER,0.548,COMPLETED
TXN-C283092975,2020-10-13,VND-02719,3219760.03,CAD,REFUND,0.857,COMPLETED
TXN-417277,2024-12-25,VND-04450,14698.72,USD,TRANSFER,0.109,PENDING
TXN-C1910491749,2024-04-04,VND-04991,2785.02,USD,TRANSFER,0.646,COMPLETED
TXN-C1325580419,2024-01-09,VND-04046,360890.03,USD,REIMBURSEMENT,0.101,COMPLETED
TXN-C1631260861,2021-11-01,VND-00824,25260.38,INR,REFUND,0.664,COMPLETED
TXN-C1775298708,2021-12-14,VND-02347,1282642.61,EUR,TRANSFER,0.982,COMPLETED
TXN-C558538301,2021-03-20,VND-02945,8915.61,AUD,INVOICE,0.577,COMPLETED
TXN-C143327409,2020-05-05,VND-00993,40624.01,SGD,REFUND,0.5,COMPLETED
TXN-C1592071128,2023-04-25,VND-02614,13368.76,SGD,INVOICE,0.248,COMPLETED
TXN-889771,2024-03-09,VND-01135,62633.16,USD,REFUND,0.112,COMPLETED
TXN-C1640607692,2024-10-29,VND-00182,36447.64,SGD,PURCHASE,0.893,COMPLETED
TXN-C1104598724,2024-10-09,VND-02376,2890.78,USD,REFUND,0.743,COMPLETED
TXN-C494310585,2020-10-20,VND-00957,243542.61,USD,PAYMENT,0.044,COMPLETED
TXN-727529,2021-04-23,VND-01182,6018.31,USD,PURCHASE,0.351,COMPLETED
TXN-C283001152,2023-06-26,VND-04449,16190.15,GBP,PAYMENT,0.371,COMPLETED
TXN-182256,2023-12-27,VND-00165,65908.11,USD,INVOICE,0.106,COMPLETED
TXN-615072,2023-03-24,VND-02633,148688.71,INR,INVOICE,0.229,COMPLETED
TXN-C276431940,2024-10-01,VND-00384,19206.24,SGD,REIMBURSEMENT,0.46,COMPLETED
TXN-464010,2020-11-25,VND-04270,188142.01,EUR,TRANSFER,0.124,COMPLETED
TXN-C1557401904,2021-05-06,VND-02365,8358.69,USD,INVOICE,0.354,COMPLETED
TXN-C921146159,2022-05-20,VND-00687,258105.56,USD,INVOICE,0.257,COMPLETED
TXN-C1089341986,2020-12-20,VND-02668,30811.56,SGD,REIMBURSEMENT,0.342,COMPLETED
TXN-C1367249963,2020-02-04,VND-04622,8041.67,USD,PAYMENT,0.96,COMPLETED
TXN-162803,2022-07-12,VND-01503,29141.61,USD,SETTLEMENT,0.797,COMPLETED
TXN-C1792864345,2024-03-05,VND-00507,162410.51,GBP,SETTLEMENT,0.79,COMPLETED
TXN-C590305056,2023-10-26,VND-00193,145372.33,GBP,INVOICE,0.581,COMPLETED
TXN-233832,2021-11-03,VND-00316,160753.56,USD,PURCHASE,0.779,COMPLETED
TXN-C1781284802,2020-03-27,VND-03031,31492.29,USD,ADVANCE,0.436,COMPLETED
TXN-815524,2022-11-10,VND-01089,101041.98,USD,PURCHASE,0.041,COMPLETED
