vendor_id,vendor_name,vendor_type,country,registration_no,risk_rating,onboarding_date,status
VND-00226,KineticBlue Ltd Inc,SUPPLIER,United States,REG-PK498LLJ18,LOW,2021-12-05,ACTIVE
VND-00227,FusionCore Analytics Ltd,SERVICE_PROVIDER,India,REG-CB299FCP59,LOW,2019-12-16,ACTIVE
VND-00228,WaveCore Manufacturing International,CONTRACTOR,Brazil,REG-NO943BFO96,LOW,2016-03-30,ACTIVE
VND-00229,CoreVault Systems Group,DISTRIBUTOR,United States,REG-ZZ844RZT73,LOW,2019-06-07,ACTIVE
VND-00230,NorthBridge Supplies Inc,LOGISTICS,India,REG-AE710DNV27,LOW,2016-07-16,ACTIVE
VND-00231,FusionCore Analytics LLC,CONSULTANT,United States,REG-ZI925WXG55,LOW,2019-10-30,ACTIVE
VND-00232,GreenBridge Consulting Ltd,MANUFACTURER,Germany,REG-HR815CPJ37,LOW,2024-05-06,ACTIVE
VND-00233,CoreVault Systems International,SERVICE_PROVIDER,United States,REG-AP104KUK69,LOW,2015-03-18,ACTIVE
VND-00234,KryptonPath Ltd International,MANUFACTURER,Singapore,REG-DF532TFB78,MEDIUM,2022-12-16,ACTIVE
VND-00235,UltraVista Technologies Group,DISTRIBUTOR,Australia,REG-NL168WDD73,LOW,2023-12-27,ACTIVE
VND-00236,FlowBridge Inc International,CONSULTANT,Singapore,REG-IA479GBI74,MEDIUM,2016-03-09,INACTIVE
VND-00237,ZenithBridge Corp Inc,MANUFACTURER,Germany,REG-ZD456KJM50,LOW,2018-06-24,ACTIVE
VND-00238,EdgeWave Technologies Ltd,SUPPLIER,UAE,REG-GC584WJR16,LOW,2022-02-06,ACTIVE
VND-00239,WaveCore Manufacturing Holdings,LOGISTICS,Ireland,REG-ZX991YVJ21,LOW,2023-02-27,ACTIVE
VND-00240,JetStream Analytics Holdings,CONSULTANT,South Africa,REG-ZG523CCC98,MEDIUM,2017-03-19,ACTIVE
VND-00241,EdgeWave Technologies Group,MANUFACTURER,France,REG-JM257GIU87,LOW,2023-09-01,ACTIVE
VND-00242,LucentBridge Technologies International,DISTRIBUTOR,Ireland,REG-VT952LVG69,LOW,2022-08-21,ACTIVE
VND-00243,OpenBridge Systems Holdings,SERVICE_PROVIDER,United States,REG-EB887XVR94,LOW,2016-09-10,ACTIVE
VND-00244,Alpha_Inc Holdings,SUPPLIER,Germany,REG-ME169QPY40,LOW,2021-08-19,ACTIVE
VND-00245,ClearPath Logistics,CONTRACTOR,India,REG-EK993HOU09,LOW,2015-08-22,ACTIVE
VND-00246,Epsilon_Group,DISTRIBUTOR,Netherlands,REG-KS962HMB30,LOW,2021-11-24,ACTIVE
VND-00247,Alpha_Inc LLC,SERVICE_PROVIDER,China,REG-SN756AGX26,LOW,2015-06-18,ACTIVE
VND-00248,EcoVenture Supplies Ltd,SUPPLIER,Australia,REG-NJ970UQE28,LOW,2016-09-09,ACTIVE
VND-00249,VertiLink Distributors LLC,DISTRIBUTOR,Ireland,REG-IV865IWR27,LOW,2015-12-12,ACTIVE
VND-00250,ClearPath Logistics International,DISTRIBUTOR,South Africa,REG-RJ497TOT33,LOW,2020-11-16,ACTIVE
VND-00251,SilverPath Holdings International,LOGISTICS,Germany,REG-WJ437YUR57,LOW,2019-08-02,ACTIVE
VND-00252,OpenBridge Systems LLC,SUPPLIER,Germany,REG-ZW419XZJ86,LOW,2018-10-02,ACTIVE
VND-00253,SilverPath Holdings,LOGISTICS,South Africa,REG-CP404QVE15,LOW,2023-02-12,ACTIVE
VND-00254,LucentBridge Technologies LLC,CONTRACTOR,India,REG-SR338IGN48,MEDIUM,2016-08-02,ACTIVE
VND-00255,ZenithBridge Corp Group,MANUFACTURER,United States,REG-OO933ODG08,HIGH,2021-09-03,INACTIVE
VND-00256,Alpha_Inc Holdings,CONSULTANT,UAE,REG-AJ657KAP12,LOW,2024-02-13,ACTIVE
VND-00257,GreenBridge Consulting Holdings,CONTRACTOR,India,REG-SP773DXF45,LOW,2015-03-16,ACTIVE
VND-00258,YellowBridge Partners International,CONSULTANT,United States,REG-AL938CZY02,LOW,2017-02-25,ACTIVE
VND-00259,Alpha_Inc,LOGISTICS,UAE,REG-TK724MGV00,LOW,2020-09-10,ACTIVE
VND-00260,CoreVault Systems LLC,LOGISTICS,Japan,REG-IG478DRM87,MEDIUM,2018-10-11,INACTIVE
VND-00261,KineticBlue Ltd Group,MANUFACTURER,Japan,REG-TL152AVV74,LOW,2024-04-28,ACTIVE
VND-00262,ClearPath Logistics,CONTRACTOR,India,REG-OZ493BGU29,MEDIUM,2019-08-10,ACTIVE
VND-00263,XpressCore Dynamics LLC,SERVICE_PROVIDER,United Kingdom,REG-EU161PAQ22,HIGH,2023-10-16,INACTIVE
VND-00264,Delta_Logistics Inc,LOGISTICS,United Kingdom,REG-TL637UKA45,LOW,2020-04-05,ACTIVE
VND-00265,ClearPath Logistics International,CONTRACTOR,Canada,REG-DT453KZR01,LOW,2023-08-18,ACTIVE
VND-00266,KineticBlue Ltd Inc,LOGISTICS,South Africa,REG-NO841OIE45,LOW,2017-03-28,ACTIVE
VND-00267,PeakVault Services International,DISTRIBUTOR,United States,REG-SJ279EWI56,LOW,2019-03-01,ACTIVE
VND-00268,HarborLight Services Holdings,LOGISTICS,United Kingdom,REG-CH339TXE18,MEDIUM,2015-12-10,ACTIVE
VND-00269,JetStream Analytics Inc,SUPPLIER,United Kingdom,REG-MK910IJK88,LOW,2019-11-27,ACTIVE
VND-00270,BridgeTech Consulting International,SERVICE_PROVIDER,Netherlands,REG-TL587FFG13,MEDIUM,2015-08-07,INACTIVE
VND-00271,FlowBridge Inc Holdings,SUPPLIER,Germany,REG-AD707KDJ28,LOW,2017-07-08,ACTIVE
VND-00272,PeakVault Services Holdings,CONSULTANT,United States,REG-AV740NLE64,HIGH,2023-11-16,BLACKLISTED
VND-00273,EcoVenture Supplies LLC,CONSULTANT,France,REG-DE065ECS18,LOW,2024-04-27,ACTIVE
VND-00274,FlowBridge Inc,CONSULTANT,United States,REG-YC622YYF65,LOW,2017-11-14,ACTIVE
VND-00275,HorizonEdge Inc International,LOGISTICS,India,REG-IZ825HIU12,LOW,2016-03-31,ACTIVE
VND-00276,PrimeAxis Corp International,LOGISTICS,Japan,REG-RU300IBI47,LOW,2022-03-02,ACTIVE
VND-00277,FusionCore Analytics Ltd,SUPPLIER,Japan,REG-JR633MUW75,LOW,2021-01-04,ACTIVE
VND-00278,JetStream Analytics Holdings,SUPPLIER,South Africa,REG-PN106EGM90,LOW,2019-10-25,ACTIVE
VND-00279,LatticeCore Partners LLC,SUPPLIER,UAE,REG-VC079ZCO03,LOW,2022-06-30,ACTIVE
VND-00280,HorizonEdge Inc Ltd,LOGISTICS,Netherlands,REG-SO830UKU28,HIGH,2020-09-09,ACTIVE
VND-00281,EcoVenture Supplies,SERVICE_PROVIDER,Canada,REG-JQ995HOA34,LOW,2022-02-16,ACTIVE
VND-00282,Alpha_Inc,CONSULTANT,Japan,REG-VL440ORB89,LOW,2018-11-13,ACTIVE
VND-00283,XpressCore Dynamics Holdings,SUPPLIER,Germany,REG-YH870USA56,LOW,2016-06-30,ACTIVE
VND-00284,LatticeCore Partners Inc,MANUFACTURER,Australia,REG-WI624EPO62,LOW,2023-09-27,ACTIVE
VND-00285,LatticeCore Partners Inc,SUPPLIER,Australia,REG-AA427JHI08,CRITICAL,2016-07-06,BLACKLISTED
VND-00286,Alpha_Inc Group,CONTRACTOR,India,REG-PF634CXF35,LOW,2015-06-21,ACTIVE
VND-00287,IronPoint Manufacturing International,SUPPLIER,Ireland,REG-RM830MCE46,LOW,2017-11-03,INACTIVE
VND-00288,YellowBridge Partners,CONTRACTOR,India,REG-NV398TAN37,LOW,2022-05-09,ACTIVE
VND-00289,ZenithBridge Corp LLC,SERVICE_PROVIDER,Germany,REG-TN317ZPJ39,LOW,2019-12-07,ACTIVE
VND-00290,FusionCore Analytics Holdings,DISTRIBUTOR,India,REG-PW546TQX78,HIGH,2023-12-10,ACTIVE
VND-00291,FlowBridge Inc International,LOGISTICS,United Kingdom,REG-WU877NXU17,MEDIUM,2021-10-03,ACTIVE
VND-00292,FlowBridge Inc Holdings,CONTRACTOR,India,REG-BQ609JLL32,LOW,2022-05-31,ACTIVE
VND-00293,KineticBlue Ltd LLC,CONTRACTOR,Australia,REG-OY642KPF35,LOW,2019-12-24,ACTIVE
VND-00294,WaveCore Manufacturing Ltd,CONTRACTOR,Japan,REG-DK854UYW77,LOW,2019-11-17,ACTIVE
VND-00295,EdgeWave Technologies LLC,SERVICE_PROVIDER,Canada,REG-IP228DHC72,CRITICAL,2022-02-24,BLACKLISTED
VND-00296,KineticBlue Ltd,LOGISTICS,South Africa,REG-OO100ETJ62,LOW,2016-08-07,ACTIVE
VND-00297,InnoCore Dynamics,LOGISTICS,Ireland,REG-DN038OQN75,LOW,2017-08-24,ACTIVE
VND-00298,KryptonPath Ltd,CONSULTANT,Australia,REG-JA770ABH08,LOW,2021-10-14,ACTIVE
VND-00299,XpressCore Dynamics,CONSULTANT,UAE,REG-SR484BZL08,HIGH,2021-06-08,ACTIVE
VND-00300,RedPoint Consulting Group,SUPPLIER,United Kingdom,REG-MN118HQW23,LOW,2016-04-09,ACTIVE
VND-00301,JadeCore Solutions,LOGISTICS,India,REG-DK461PSO56,LOW,2017-12-08,ACTIVE
VND-00302,NexPoint Analytics Holdings,SERVICE_PROVIDER,United Kingdom,REG-YY410JED16,MEDIUM,2022-10-13,ACTIVE
VND-00303,ClearPath Logistics Group,SERVICE_PROVIDER,United States,REG-PY021VKG76,LOW,2022-12-31,ACTIVE
VND-00304,UltraVista Technologies LLC,MANUFACTURER,United States,REG-ER803CER39,MEDIUM,2018-11-24,BLACKLISTED
VND-00305,TrueNorth Services Inc,MANUFACTURER,Japan,REG-UB489NLJ02,LOW,2016-10-07,ACTIVE
VND-00306,OmegaLink Systems,LOGISTICS,United States,REG-PK614YRI29,LOW,2017-04-03,ACTIVE
VND-00307,XcelPath Networks Ltd,CONTRACTOR,Australia,REG-VW562DGB18,LOW,2021-06-02,ACTIVE
VND-00308,NexPoint Analytics,CONTRACTOR,Canada,REG-MZ315XUB99,MEDIUM,2015-09-27,ACTIVE
VND-00309,HorizonEdge Inc International,SERVICE_PROVIDER,China,REG-JY477BLR35,CRITICAL,2023-08-17,BLACKLISTED
VND-00310,PeakVault Services,SERVICE_PROVIDER,Netherlands,REG-ZP961TEF94,LOW,2020-01-18,INACTIVE
VND-00311,YellowBridge Partners Ltd,DISTRIBUTOR,United Kingdom,REG-UX426GFA26,LOW,2022-03-05,ACTIVE
VND-00312,GreenBridge Consulting Inc,LOGISTICS,United States,REG-IF475LBC41,MEDIUM,2015-08-15,ACTIVE
VND-00313,KineticBlue Ltd Holdings,CONSULTANT,Germany,REG-BF888WJF61,LOW,2022-12-15,ACTIVE
VND-00314,SilverPath Holdings Inc,CONTRACTOR,United Kingdom,REG-SA995YXF60,HIGH,2015-11-20,ACTIVE
VND-00315,InnoCore Dynamics LLC,DISTRIBUTOR,UAE,REG-RY839KIR82,LOW,2018-05-25,ACTIVE
VND-00316,LucentBridge Technologies Ltd,CONSULTANT,Japan,REG-KB447RAT21,LOW,2016-09-23,ACTIVE
VND-00317,Beta_Supplies Ltd,LOGISTICS,United States,REG-UO715FMN43,MEDIUM,2015-06-18,ACTIVE
VND-00318,YellowBridge Partners Ltd,MANUFACTURER,United Kingdom,REG-AZ371VNY24,LOW,2017-12-20,ACTIVE
VND-00319,OpenBridge Systems,MANUFACTURER,UAE,REG-IT575UMS69,MEDIUM,2020-08-01,ACTIVE
VND-00320,EcoVenture Supplies Group,LOGISTICS,Singapore,REG-US375VSO26,LOW,2024-01-10,INACTIVE
VND-00321,DeltaPath Logistics Group,SERVICE_PROVIDER,France,REG-RY793ZXH56,LOW,2019-12-06,ACTIVE
VND-00322,JetStream Analytics Holdings,CONTRACTOR,Germany,REG-RX939JBU82,LOW,2023-01-21,ACTIVE
VND-00323,XcelPath Networks Ltd,SUPPLIER,Germany,REG-YY737ARF41,HIGH,2021-04-19,ACTIVE
VND-00324,ClearPath Logistics Group,SUPPLIER,United States,REG-TB243YYE42,LOW,2016-07-31,ACTIVE
VND-00325,NexPoint Analytics International,LOGISTICS,United Kingdom,REG-IG797SAI96,LOW,2017-10-13,ACTIVE
VND-00326,VoltEdge Solutions Holdings,LOGISTICS,United Kingdom,REG-GX058PQQ91,MEDIUM,2017-02-16,INACTIVE
VND-00327,FusionCore Analytics Holdings,SUPPLIER,United States,REG-PR529PZW09,LOW,2020-07-30,ACTIVE
VND-00328,PrimeAxis Corp Group,CONTRACTOR,United States,REG-QO561GVH01,HIGH,2021-07-17,ACTIVE
VND-00329,Beta_Supplies LLC,SERVICE_PROVIDER,India,REG-XZ899DXR37,LOW,2022-07-17,ACTIVE
VND-00330,BlueStar Procurement Group,MANUFACTURER,Canada,REG-EG982SAF50,LOW,2017-12-19,ACTIVE
VND-00331,ZenithBridge Corp,DISTRIBUTOR,United Kingdom,REG-DY125NHE45,MEDIUM,2021-05-24,ACTIVE
VND-00332,YieldPoint Partners Ltd,LOGISTICS,China,REG-UE571TCZ77,LOW,2020-01-19,ACTIVE
VND-00333,SkyBridge Logistics Ltd,CONSULTANT,United States,REG-VP105HLJ12,LOW,2016-05-01,INACTIVE
VND-00334,VertiLink Distributors Ltd,LOGISTICS,United States,REG-OZ258ZOL67,LOW,2019-02-06,ACTIVE
VND-00335,GreenBridge Consulting,SUPPLIER,United States,REG-MC266LBY09,LOW,2015-07-05,ACTIVE
VND-00336,HorizonEdge Inc International,DISTRIBUTOR,Netherlands,REG-KG033ZIL41,MEDIUM,2016-09-02,ACTIVE
VND-00337,UltraVista Technologies Group,DISTRIBUTOR,India,REG-QQ553FHO71,LOW,2019-05-29,ACTIVE
VND-00338,GreenBridge Consulting Ltd,MANUFACTURER,China,REG-LH596WWD96,LOW,2020-06-29,ACTIVE
VND-00339,XcelPath Networks Holdings,SUPPLIER,Singapore,REG-FR924IUH99,LOW,2022-07-22,ACTIVE
VND-00340,VoltEdge Solutions Inc,MANUFACTURER,United States,REG-SJ341GYA25,LOW,2022-09-19,ACTIVE
VND-00341,PeakVault Services Inc,DISTRIBUTOR,China,REG-LF929OIS66,LOW,2023-09-15,ACTIVE
VND-00342,EcoVenture Supplies Group,MANUFACTURER,Japan,REG-IL282UCN74,LOW,2020-11-17,ACTIVE
VND-00343,Gamma_Co LLC,SUPPLIER,China,REG-MY050JGP72,MEDIUM,2017-09-19,ACTIVE
VND-00344,BridgeTech Consulting International,SERVICE_PROVIDER,United States,REG-FK767FKB67,HIGH,2018-07-08,ACTIVE
VND-00345,GreenBridge Consulting Inc,SERVICE_PROVIDER,United States,REG-IS340KXD43,LOW,2021-11-09,ACTIVE
VND-00346,JadeCore Solutions Holdings,SERVICE_PROVIDER,UAE,REG-KH978RXI81,MEDIUM,2022-06-05,ACTIVE
VND-00347,DawnTech Services Ltd,DISTRIBUTOR,Germany,REG-NB580GVP78,LOW,2018-11-03,INACTIVE
VND-00348,SkyBridge Logistics LLC,MANUFACTURER,India,REG-WF340CHX74,LOW,2024-01-05,ACTIVE
VND-00349,PrimeAxis Corp Holdings,CONTRACTOR,United Kingdom,REG-OB339KNI59,LOW,2021-04-04,ACTIVE
VND-00350,YellowBridge Partners Holdings,CONSULTANT,France,REG-IR330MIK95,HIGH,2022-11-27,BLACKLISTED
VND-00351,Alpha_Inc LLC,CONTRACTOR,United States,REG-GR544GIW94,LOW,2018-01-25,ACTIVE
VND-00352,ZenithBridge Corp Inc,LOGISTICS,United States,REG-PJ604TUP22,LOW,2018-11-14,ACTIVE
VND-00353,UnityCore Technologies,SERVICE_PROVIDER,Ireland,REG-OA672YCE94,LOW,2018-11-19,ACTIVE
VND-00354,MeridianTech Inc,CONTRACTOR,China,REG-DF168ULA45,LOW,2021-01-15,ACTIVE
VND-00355,NexPoint Analytics LLC,CONSULTANT,India,REG-ZN175BNF18,LOW,2021-07-31,ACTIVE
VND-00356,OmegaLink Systems LLC,SUPPLIER,United States,REG-KI454KFY58,LOW,2017-08-11,ACTIVE
VND-00357,GlobalNex Corp LLC,CONSULTANT,United States,REG-BH500KCD17,LOW,2023-08-24,ACTIVE
VND-00358,KineticBlue Ltd International,SERVICE_PROVIDER,France,REG-KR063FPX24,HIGH,2022-04-28,BLACKLISTED
VND-00359,SilverPath Holdings,MANUFACTURER,United States,REG-ZO415TUS20,LOW,2018-03-15,ACTIVE
VND-00360,KryptonPath Ltd Group,MANUFACTURER,United States,REG-NE361EIL10,HIGH,2020-12-31,ACTIVE
VND-00361,Beta_Supplies Group,LOGISTICS,Canada,REG-SV387HBS00,HIGH,2015-05-29,ACTIVE
VND-00362,WavePath Inc,SUPPLIER,United States,REG-FU271ZGG36,MEDIUM,2018-03-31,ACTIVE
VND-00363,VertiLink Distributors Holdings,MANUFACTURER,UAE,REG-XW554IPR26,LOW,2020-02-05,ACTIVE
VND-00364,InnoCore Dynamics Inc,SERVICE_PROVIDER,India,REG-NP218KCW90,LOW,2020-08-27,ACTIVE
VND-00365,KineticBlue Ltd LLC,MANUFACTURER,India,REG-NF326GIW97,LOW,2020-02-23,ACTIVE
VND-00366,VertiLink Distributors Inc,DISTRIBUTOR,United Kingdom,REG-UY196IPR56,MEDIUM,2018-04-23,ACTIVE
VND-00367,ZenithBridge Corp Inc,DISTRIBUTOR,Germany,REG-UM138SXS99,LOW,2019-10-18,ACTIVE
VND-00368,LatticeCore Partners Group,CONTRACTOR,India,REG-GM043VZS89,LOW,2020-05-09,ACTIVE
VND-00369,ClearPath Logistics Inc,CONTRACTOR,India,REG-PF037OME61,LOW,2017-12-29,ACTIVE
VND-00370,QuantumEdge Solutions LLC,MANUFACTURER,India,REG-YK805AXI52,LOW,2019-01-12,ACTIVE
VND-00371,TrueNorth Services Group,MANUFACTURER,Netherlands,REG-EA271QNC09,LOW,2019-07-19,ACTIVE
VND-00372,YellowBridge Partners Holdings,SUPPLIER,Japan,REG-XA068BSZ48,HIGH,2022-09-28,BLACKLISTED
VND-00373,NexPoint Analytics Group,CONSULTANT,France,REG-RF188TFG92,HIGH,2017-06-16,ACTIVE
VND-00374,MomentumCore Corp Holdings,MANUFACTURER,China,REG-LO328WPR56,LOW,2019-08-31,ACTIVE
VND-00375,Delta_Logistics LLC,CONSULTANT,India,REG-PF146BHD30,HIGH,2024-04-04,INACTIVE
VND-00376,Alpha_Inc,SERVICE_PROVIDER,UAE,REG-HA990TIS42,LOW,2020-11-22,ACTIVE
VND-00377,KryptonPath Ltd,LOGISTICS,China,REG-HY027UQK58,MEDIUM,2015-09-10,ACTIVE
VND-00378,IronPoint Manufacturing Group,CONTRACTOR,Netherlands,REG-VZ524BRH10,HIGH,2016-11-04,ACTIVE
VND-00379,UnityCore Technologies Ltd,SUPPLIER,Netherlands,REG-DG149XDF17,LOW,2020-06-25,ACTIVE
VND-00380,InnoCore Dynamics Ltd,SERVICE_PROVIDER,China,REG-XG925KRU24,LOW,2019-08-29,ACTIVE
VND-00381,Delta_Logistics Holdings,SUPPLIER,Canada,REG-AP138CEX00,LOW,2023-02-10,ACTIVE
VND-00382,NorthBridge Supplies Ltd,SUPPLIER,Singapore,REG-ZT622VPA08,LOW,2015-10-27,ACTIVE
VND-00383,DeltaPath Logistics,SUPPLIER,India,REG-RE353KXH65,LOW,2020-04-17,ACTIVE
VND-00384,YellowBridge Partners LLC,MANUFACTURER,Singapore,REG-CZ802EDS38,LOW,2023-03-07,ACTIVE
VND-00385,ClearPath Logistics Inc,SERVICE_PROVIDER,United States,REG-AX451MSK87,LOW,2019-03-27,ACTIVE
VND-00386,IronPoint Manufacturing Group,LOGISTICS,Germany,REG-LF493XXM75,LOW,2022-04-30,ACTIVE
VND-00387,ZenithBridge Corp Ltd,MANUFACTURER,United Kingdom,REG-BO832IWO06,LOW,2016-06-05,BLACKLISTED
VND-00388,TrueNorth Services International,MANUFACTURER,UAE,REG-GN050HPA64,MEDIUM,2022-07-21,ACTIVE
VND-00389,OmegaLink Systems Group,CONTRACTOR,United States,REG-CO702HAS41,LOW,2020-03-01,ACTIVE
VND-00390,VoltEdge Solutions Inc,SUPPLIER,Singapore,REG-GI571OZE91,LOW,2016-04-07,ACTIVE
VND-00391,BridgeTech Consulting Group,SUPPLIER,United States,REG-PS990QUZ62,LOW,2017-04-24,ACTIVE
VND-00392,SkyBridge Logistics LLC,CONSULTANT,United States,REG-OE655MIX74,LOW,2015-07-19,ACTIVE
VND-00393,NorthBridge Supplies Inc,SUPPLIER,United States,REG-CD912UAH12,LOW,2023-09-14,ACTIVE
VND-00394,Gamma_Co LLC,CONTRACTOR,China,REG-DQ853HFK74,LOW,2021-06-17,ACTIVE
VND-00395,UltraVista Technologies Group,CONSULTANT,Netherlands,REG-JF490TPW35,LOW,2018-05-21,ACTIVE
VND-00396,DeltaPath Logistics Ltd,MANUFACTURER,United Kingdom,REG-LB680ZCJ44,LOW,2021-08-20,ACTIVE
VND-00397,FusionCore Analytics,MANUFACTURER,Canada,REG-ZY831IHA71,LOW,2018-11-11,ACTIVE
VND-00398,Acuity Systems International,CONTRACTOR,Canada,REG-XR032OPF36,MEDIUM,2016-09-03,ACTIVE
VND-00399,PrimeAxis Corp Inc,CONTRACTOR,United States,REG-EM994PCZ10,LOW,2017-07-12,ACTIVE
VND-00400,JadeCore Solutions International,DISTRIBUTOR,UAE,REG-DD215KKB10,MEDIUM,2019-09-03,INACTIVE
VND-00401,NorthBridge Supplies Holdings,SUPPLIER,Australia,REG-LW670NLR66,LOW,2022-04-02,ACTIVE
VND-00402,VoltEdge Solutions Inc,SUPPLIER,India,REG-NN472PPS09,MEDIUM,2017-02-19,ACTIVE
VND-00403,CoreVault Systems Inc,CONSULTANT,Brazil,REG-FR768YIA70,LOW,2015-10-26,ACTIVE
VND-00404,EcoVenture Supplies Group,CONTRACTOR,United States,REG-YY383TWE80,MEDIUM,2018-09-25,ACTIVE
VND-00405,WavePath Inc,LOGISTICS,France,REG-UY875RLB98,LOW,2023-05-18,ACTIVE
VND-00406,UnityCore Technologies Group,CONSULTANT,China,REG-DZ593EHW04,HIGH,2019-06-13,INACTIVE
VND-00407,DawnTech Services Ltd,CONTRACTOR,India,REG-QP932RIY13,LOW,2022-04-11,ACTIVE
VND-00408,FusionCore Analytics International,LOGISTICS,France,REG-LL039PLU65,LOW,2016-02-08,ACTIVE
VND-00409,NorthBridge Supplies Holdings,SERVICE_PROVIDER,United States,REG-KJ590KMZ59,MEDIUM,2018-07-05,ACTIVE
VND-00410,JetStream Analytics,DISTRIBUTOR,Brazil,REG-CF784DOM27,LOW,2017-12-04,ACTIVE
VND-00411,JetStream Analytics Group,CONSULTANT,Canada,REG-VN308MZI70,LOW,2018-09-13,ACTIVE
VND-00412,JadeCore Solutions LLC,CONTRACTOR,India,REG-JL525TJX00,LOW,2022-09-06,ACTIVE
VND-00413,VoltEdge Solutions LLC,SERVICE_PROVIDER,Australia,REG-TQ185ZLG15,MEDIUM,2023-04-18,ACTIVE
VND-00414,KineticBlue Ltd Group,DISTRIBUTOR,France,REG-UB545YOF22,LOW,2023-01-29,ACTIVE
VND-00415,PeakVault Services,SUPPLIER,United States,REG-OQ528LLY95,LOW,2020-11-16,ACTIVE
VND-00416,XpressCore Dynamics,CONSULTANT,Japan,REG-SK442ZXK20,HIGH,2019-08-17,INACTIVE
VND-00417,Apex Solutions Group,SERVICE_PROVIDER,Canada,REG-OO029KGF59,LOW,2020-09-02,ACTIVE
VND-00418,NexPoint Analytics International,SERVICE_PROVIDER,United States,REG-UK251OFT35,LOW,2022-05-24,ACTIVE
VND-00419,Apex Solutions,MANUFACTURER,India,REG-PS570EWQ43,LOW,2020-12-08,ACTIVE
VND-00420,GreenBridge Consulting Inc,MANUFACTURER,Singapore,REG-UA100KAF67,LOW,2022-10-29,ACTIVE
VND-00421,GlobalNex Corp,CONSULTANT,India,REG-EY658KPW61,MEDIUM,2020-11-17,INACTIVE
VND-00422,Gamma_Co Holdings,LOGISTICS,Canada,REG-SB327UQG10,LOW,2017-12-30,ACTIVE
VND-00423,DawnTech Services Ltd,MANUFACTURER,United Kingdom,REG-UE152JFV62,LOW,2017-09-23,INACTIVE
VND-00424,FlowBridge Inc LLC,LOGISTICS,United States,REG-PK997MBK06,LOW,2022-04-15,ACTIVE
VND-00425,JadeCore Solutions International,MANUFACTURER,United States,REG-AS015JUU33,LOW,2015-08-18,ACTIVE
VND-00426,Epsilon_Group International,LOGISTICS,Germany,REG-GD844ZKJ43,MEDIUM,2022-03-26,ACTIVE
VND-00427,GlobalNex Corp Ltd,CONSULTANT,United Kingdom,REG-BF720SQO50,LOW,2015-06-24,ACTIVE
VND-00428,KryptonPath Ltd International,SUPPLIER,United States,REG-NK973OSF10,HIGH,2018-01-15,INACTIVE
VND-00429,IronPoint Manufacturing Ltd,SUPPLIER,United Kingdom,REG-FQ714QFP67,LOW,2022-05-19,ACTIVE
VND-00430,NorthBridge Supplies Ltd,LOGISTICS,Canada,REG-XL862CCQ56,HIGH,2016-08-13,ACTIVE
VND-00431,KryptonPath Ltd Group,LOGISTICS,Canada,REG-KD774JWS34,HIGH,2021-05-10,ACTIVE
VND-00432,YieldPoint Partners Inc,CONSULTANT,United States,REG-WL115OJD86,LOW,2023-04-18,ACTIVE
VND-00433,DeltaPath Logistics,CONSULTANT,United States,REG-KP686ETF87,LOW,2019-11-26,INACTIVE
VND-00434,MomentumCore Corp International,CONTRACTOR,United States,REG-ZK608RNJ98,LOW,2023-09-04,ACTIVE
VND-00435,ClearPath Logistics International,CONTRACTOR,China,REG-ZM172ICB23,LOW,2017-07-23,ACTIVE
VND-00436,SkyBridge Logistics Ltd,SERVICE_PROVIDER,United States,REG-QU163UZE29,HIGH,2022-05-30,ACTIVE
VND-00437,PrimeAxis Corp LLC,SUPPLIER,India,REG-UR168HDA68,MEDIUM,2015-10-29,ACTIVE
VND-00438,OpenBridge Systems Group,SERVICE_PROVIDER,Germany,REG-AJ998JKL61,LOW,2023-04-18,ACTIVE
VND-00439,TrueNorth Services International,LOGISTICS,India,REG-YS911IWA91,LOW,2019-01-14,ACTIVE
VND-00440,BlueStar Procurement International,DISTRIBUTOR,Netherlands,REG-EC467LRZ99,LOW,2021-03-31,ACTIVE
VND-00441,WaveCore Manufacturing Ltd,DISTRIBUTOR,Brazil,REG-ZV299SPD60,LOW,2016-01-17,ACTIVE
VND-00442,Apex Solutions Holdings,SERVICE_PROVIDER,United States,REG-YT745TRF05,MEDIUM,2019-08-22,ACTIVE
VND-00443,PrimeAxis Corp Ltd,CONSULTANT,Canada,REG-XU132RUA47,MEDIUM,2020-11-04,ACTIVE
VND-00444,RedPoint Consulting International,SUPPLIER,United Kingdom,REG-AV913FWH73,LOW,2016-08-20,ACTIVE
VND-00445,EcoVenture Supplies Inc,CONTRACTOR,India,REG-TT508GZI21,LOW,2015-11-12,ACTIVE
VND-00446,FusionCore Analytics Ltd,CONSULTANT,Australia,REG-MD890PCD23,HIGH,2021-11-30,INACTIVE
VND-00447,ZenithBridge Corp Holdings,SERVICE_PROVIDER,Germany,REG-DG053ZOH45,LOW,2021-12-15,ACTIVE
VND-00448,Gamma_Co Inc,DISTRIBUTOR,United States,REG-CL035ELJ79,LOW,2022-04-20,ACTIVE
VND-00449,TitanPath Holdings Group,CONTRACTOR,United Kingdom,REG-SB552YDK41,LOW,2020-05-16,ACTIVE
VND-00450,SilverPath Holdings LLC,MANUFACTURER,France,REG-RP933AGB33,HIGH,2022-10-17,BLACKLISTED
VND-00451,UltraVista Technologies International,LOGISTICS,Canada,REG-ZA072OQM29,HIGH,2018-02-22,INACTIVE
